,Tweets,Translated,polarity_score,analysis_result
1629,buruan vaksin vaksin sinovac aman tidak efek apapun minggu kebelakang sempat positif covid hanya gejala ringan kayak demam hanya hari selanjutnya sehat biasa sekarang mantap,"hurry up, the sinovac vaccine is safe, has no effect. last week, i was positive for covid, only mild symptoms, like fever, only the next day, i'm normally healthy, now it's great",0.127104377104377,Positive
1630,saja makanya tetap prokes saudara sudah vaksin tetap kena covid,"that's why you keep prokes, you've got the vaccine, you still get covid",0.0,Positive
1631,di beri aturan bulan memberi kesempatan orang vaksin belum kena covid kalau kena covid biasanya imun nya lebih kuat yang belum pernah kena covid sekedar mengalah saudara yang lebih membutuhkan,given the month's rule to give vaccines a chance that people haven't caught covid if they get covid usually their immune is stronger those who have never had covid just give in to those who need it more,0.125,Positive
1632,lepas tu bila dah jual geng geng jugak beli pakcik makcik tidak pandai vaksin tidak kenal covid terbiar saja,"after that, when you sell gangs, gangs also buy uncles and aunts who don't know how to get vaccines, don't know about covid, just leave it alone",-0.35,Negative
1633,ups berikan layanan pengiriman vaksin covid,ups provide covid vaccine delivery service,0.0,Positive
1634,tidak takut sm tuhan takutnya sm covid karena memilih antri vaksin berjubel bukannya masjid gereja vihara t ibadah jangan heran orang gampang dicuci otaknya tuhan mereka ilmu pengetahuan pdhl ilmu pengetahuan ditemukan manusia,"i'm not afraid of god i'm afraid of covid because i choose to queue for vaccines in crowds instead of mosques, churches, monasteries, worship, don't be surprised that people are easily brainwashed by god.",0.0466666666666666,Positive
1635,kasihan makluk vaksin termsk usaha klu tidak mau vaksin terserah sj penting konsekwen kku kena covid sudah biara sj khan semua tuhan tentukan,"i'm sorry for vaccines, including businesses, if you don't want vaccines, it's up to you.",-0.0499999999999999,Negative
1636,sekarang diperbaharui usah menunggu bulan vaksin terkena covid,"now it's being updated, you don't have to wait for the vaccine month to get covid",0.0,Positive
1637,sebanyak satuan tni au berbagai tempat indonesia serentak menggelar serbuan vaksinasi covid gratis masyarakat kegiatan sbg bentuk dukungan tni au atas program sejuta vaksin sehari dicanangkan pemerintah utk membangun herd immunity,a number of tni au units in various places in indonesia simultaneously held a free covid vaccination raid for the community as a form of support for the tni au for the one million vaccines a day program proclaimed by the government to build herd immunity,0.3,Positive
1638,giat pengawalan vaksin covid dinkes provinsi sumsel menuju dinkes polres pagaralam personil polres pagaralam personil polriuntukrakyat sukseskanvaksinasi bersamacegahcovid,"actively guarding the covid vaccine, health office of south sumatra province to the pagaralam police resort, pagaralam police personnel, national police personnel for the people to succeed in joint vaccination to prevent covid",0.675,Positive
1639,imunisasi dasar waktu kecil alhamdulillah lengkap dewasa nambah vaksin hpv doses tetanus diphteri measles mumps rubella doses influenza covid doses mungkin ditambah vaksin hepb tahun,"basic immunization as a child, thank god, complete for adults, add the hpv vaccine doses, tetanus diphteri, measles, mumps, rubella, doses of influenza, covid, doses, maybe add the hepb vaccine this year",0.0666666666666666,Positive
1640,alhamdulillahnya satu keluarga walaupun suka ngomong ngalur ngidul perkara kasus covid tetap mauu vaksin keyakinan obat biasa sangat senang mengantarkan kakek nenek ortu semangat vaksin semangat mol pelan bisa,"alhamdulillah, one family, even though they like to talk about the covid case, they still want the vaccine, the belief in ordinary medicine, they are very happy to take their grandparents and parents, the enthusiasm for the vaccine, the enthusiasm for the mole slowly can",0.3166666666666666,Positive
1641,pemberian vaksin salah satu upaya efektif mengatasi pandemi covid penting diingat vaksin salah satu langkah pencegahan bukan pengobatan jadi meski masyarakat menerima vaksin tetap menerapkan protokol pencegahan covid,"administering vaccines is an effective way to deal with the covid pandemic, it's important to remember that vaccines are a preventive measure, not treatment, so even if people receive vaccines, they still apply the covid prevention protocol",0.5,Positive
1642,kakong yangti tante om yanu ayah mama aan ardi papa alhamdulillah belom vaksin covid samsek yanu tunggu giliran sekolah soalnya doi masi tahun ayah sama aan tinggal dosis kedua sisanya fully vaccinated huhuhuhu,kakong yangti aunt uncle yanu dad mama aan ardi papa thank god there's no covid samsek yanu vaccine yet waiting for school turn because he's still in dad's year with aan only the second dose the rest is fully vaccinated huhuhuhu,0.0,Positive
1643,belum vaksin sebaiknya segera deh divaksin temen kena covid kalau divaksin gejalanya separah blm divaksin,"if you haven't been vaccinated, you should immediately get vaccinated by a friend who gets covid. if you get vaccinated, the symptoms are as bad as not having been vaccinated",-0.6999999999999998,Negative
1644,semua produsen penikmat fee vaksin covid ketar ketir harga az per dosis usd usd maksimal berapa harga vaksin negara,all producers connoisseurs of the covid vaccine fee ketar ketir price az per dose usd usd maximum what is the country's vaccine price,0.2,Positive
1645,bulan minimal vaksin covid kmren menjamin juga soalnya kan penyakitnya beda jadi mending balik konsul dokter dokter taulah terbaik terlepas itu lama tidak,"months, at least the covid vaccine is also guaranteed, the problem is that the disease is different, so it's better to consult a doctor, the doctor knows that it's the best, regardless, it won't take long",0.4208333333333333,Positive
1646,betul sekali vaksin covid membantu mengaktifkan anti bodi untuk melawan virus dibantu multivitamin c d e makanan bergizi berprotein tinggi istirahat cukup lebih maksimal untuk melawan virus,it's true that the covid vaccine helps activate antibodies to fight the virus assisted by multivitamin c d e high protein nutritious food enough rest to get more leverage to fight the virus,0.3366666666666666,Positive
1647,cuba uninstall install balik mysj tu then jawab balik query yang yes no yes no tu then buat jugak dkt website vaksincovid tu sbb adik adha kawan pun buat mcmni terus dpt date,try to uninstall install back to mysj then answer back to the query that yes no yes no then do it on the vaksincovid website because my sister and friend also do it like this to get a date,0.0,Positive
1648,vaksin meskipun terlindungi dr covid definitely helps menguatkan imun menekan gejala,vaccines even though they are protected from covid definitely help strengthen immunity suppress symptoms,0.0,Positive
1649,sentra vaksin covid bersama universitas bina sarana informatika hai sobat bsi mendukung program pemerintah mencegah penyebaran peningkatan kasus covid indonesia universitas bina sarana informatika menjadi sentra vaksin,"covid vaccine center together with university to develop informatics facilities hi friends, bsi can support government programs to prevent the spread of an increase in indonesian covid cases. university to develop informatics facilities to become a vaccine center",-0.1,Negative
1650,vaksin covid membantu melancarkan buang air besar,the covid vaccine helps smooth bowel movements,0.0,Positive
1651,berarti jadi zombienya elu dulu vaksin covid kalau baru vaksin doang soalnya,"it means you have to be a zombie first, if you're new to the vaccine, just the covid vaccine",0.0,Positive
1652,ada pemerintah negara manapun sempurna hargai sudah dilakukan banyak penyintas covid dibantu pemerintah ada satu negarapun siap pandemi sekarang vaksin berbayar dah dibatalkan sekarang fokus jaga diri keluarga masing,"any government of any country is perfect, appreciate that many covid survivors have been assisted by the government, even one country is ready for a pandemic, now paid vaccines have been canceled, now focus on taking care of each other's families",0.75,Positive
1653,dah dihapus takut haha bangsat emg kaum sok moralis membully habisan orang skeptis thdp vaksin covid tertawa atas kematian orang pandemi membuka selubung manusia keliatan mana bermoral beneran mana sok bermoral sebenarnya bejat,"it's been removed, i'm afraid haha ​​bastard, self-moralists bully people who are skeptical of the covid vaccine, laughing at the death of people in the pandemic, opening the human veil.",0.0999999999999999,Positive
1654,bapak termasuk orang tidak percaya covid gamau vaksin kamu daftarin vaksin rumah sakit tempat kerja tetiba dpt sms disuruh vaksin kamu yakinin buat vaksin keributan terjadi akhirnya vaksin dua bapak lopyuu sehat terus,"father, you are one of those people who don't believe in covid, don't want vaccines, you register for vaccines at the hospital where you work, when you get an sms asked for vaccines. you are sure to make vaccines.",0.25,Positive
1655,lu jadi psikopat di akibatkan covid bentar jadi zombie lu vaksin kaya belum,"if you become a psychopath caused by covid, you will soon become a zombie. do you have a vaccine like that?",0.125,Positive
1656,indra rudiansyah pemuda indonesia terlibat pengembangan vaksin covid astrazeneca,"indra rudiansyah, indonesian youth involved in the development of the astrazeneca covid vaccine",0.0,Positive
1657,pemda punya apbd kok presiden ngurus apbd keponakanku dokter baik baik malah rumah sakit nya full buat covid buat vaksin artinya bantu rakyat menghargai nyawa manusia bukan bikin hoax sgla coba liat dilapangan gmana harus bedain nakes satgas covid,"the regional government has a budget, how come the president takes care of the budget for my nephew, the doctor is good, the hospital is full for covid, for vaccines, meaning helping the people respect human life, not making hoaxes, just try to see in the field how to differentiate the workers of the covid task force",0.1749999999999999,Positive
1658,lo mau vaksin x bukan urusan itu kalimatmu nyatanya loe ngebacot mmprovokasi menolak vaksinasi covid ini satunya jalan utk terhindar v corona melalui vaksinasi covid jahat benar mmprovokasi penolakan vaksin covid,"you want a vaccine, that's not your business. in fact, you are talking provokingly refusing the covid vaccination. this is the only way to avoid corona virus through the evil covid vaccination. it really provoked the rejection of the covid vaccine.",-0.2166666666666666,Negative
1659,presiden jokowi jokowi menyebutkan vaksin covid terbaik menghadapi pandemi yang tersedia ini covid,president jokowi jokowi said the best covid vaccine against a pandemic available is covid,0.7,Positive
1660,ribuan penonton hadir memberikan tepuk tangan meriah sembari berdiri penghormatan atas jasa sarah gilbert telah menyediakan salah satu vaksin covid lifestyle,thousands of spectators were present to give a standing ovation while standing in tribute to sarah gilbert's services in providing one of the covid lifestyle vaccines,0.0,Positive
1661,salah satu ilmuwan inggris balik penggarapan vaksin covid astrazeneca dame sarah gilbert mendapat tepuh meriah lapangan tengah ajang wimbledon apresiasi besar besaran tersebut peroleh atas perjuangannya mengatasi pandemi covid,"one of the british scientists behind the work on the covid vaccine astrazeneca dame sarah gilbert received a rousing applause at the midfield at wimbledon, the massive appreciation received for her struggle to overcome the covid pandemic",0.1333333333333333,Positive
1662,jubir satgas penanganan covid wiku adisasmito mengatakan pemalsuan sertifikat vaksin covid dikenai pidana,"spokesperson for the covid-19 handling task force, wiku adisasmito, said that forgery of covid-19 vaccine certificates is subject to criminal penalties",-0.2833333333333333,Negative
1663,semoga allah swt segera memberikan kepulihan kesehatan anda bro seperti teman juga x vaksin terpapar kalau x vaksin astrazeneca terpapar covid gejalanya menonjol anosmia sakit tenggorokan kalau,"i hope that allah swt will immediately restore your health, bro, like a friend too, if the vaccine is exposed, if the astrazeneca vaccine is exposed to covid, the symptoms are prominent, anosmia, sore throat, if",0.0,Positive
1664,kali vaksin alhamdulillah kebagian covid akhir juni gejala ringan hari isoman ct tinggi terima kasih vaksin,"thank god i got the vaccine at the end of june, mild symptoms, isoman day, high ct, thank you for the vaccine",0.2466666666666666,Positive
1665,inget tetangga sebagian antivax karna salah satu vaksin abis covid wajar covid orang suaminya main kartu sekaligus nongkrong rame sama bapak pada belom vaksin wkwkwkw,"remember the neighbors, some of the antivax, because one of the vaccines is after covid, it's normal for covid, her husband plays cards and hangs out with his father when he hasn't been vaccinated, wkwkwkw",0.35,Positive
1666,keponakanku fine fine dokter dia rumah sakit nya full buat covid suntik vaksin artinya benar bantu rakyat peduli nyawa manusia kalau negara pasti support segalanya memang ada data sama berita,my nephew is fine fine doctor he is a full hospital for covid injecting vaccines means it's true to help people care about human life if the state supports everything there is data and news,0.2555555555555555,Positive
1667,vaksin covid menikmati indahnya pemandangan kota jogja bukit patuk gunung kidul,"covid vaccine enjoy the beautiful view of the city of jogja, bukit patuk gunung kidul",0.675,Positive
1668,vaksin coba coba here immunity pm inggris kali vaksin masih terkena virus covid,try the vaccine here immunity pm england next time the vaccine still has the covid virus,0.0,Positive
1669,orang ada langsung dapat first dose dah sibuk nak buat kelonggaran ini dah tu orang tidak vaksin ni nak jadi apa nak tunggu mati kena covid dulu cane,"people got the first dose right away, they are busy trying to make this relaxation, that's it, people who are not vaccinated, what do they want to do, what do they want to wait to die of covid first, okay?",0.1999999999999999,Positive
1670,sejak agustus bantu ibuk ngoordinasi covid wilayah kampung kelurahan karna jadi tau koordinasi kecamatan ke atas ancur parah bahkan sekarang vaksin wkwk bukan perkara mampu mampu nanganin pandemi memang tidak ada niat,"since august, i have been helping mothers to coordinate covid in the village/kelurahan area because i know that the coordination of sub-districts and above has been badly damaged, even now the vaccine is not a matter of being able to handle a pandemic, there really is no intention",0.5,Positive
1671,yang positif daerah situ kalau cb samperin rumahnya peluk ibunya rasa kasih sayang terus kecup keningnya bilang terimakasih ibu jadi vaksin kena covid,"those who are positive in that area, if the cb arrives at his house, hugs his mother, feels affection, then kisses his forehead, says thank you, mother, so the vaccine got covid",0.3636363636363636,Positive
1672,vaksin meningitis pernah vaksin influenza pernah vaksin covid pernah vaksin jerawat belum,meningitis vaccine ever influenza vaccine ever covid vaccine ever acne vaccine yet,0.0,Positive
1673,senjata covid bukan vaksin berarti percaya setan percaya tuhan yesus wabah alami diizinkan tuhan orang berdosa hanya jenis sdgkan buatan banyak varian semua manusia kepentingan bisnsi,covid weapons not vaccine means believe in satan believe in god jesus natural plague allowed god sinners only types artificially made many variants all human business interests,0.1666666666666666,Positive
1674,nyokapnya wilda meski lulusan smp pake ragu waktu undangan vaksin sekarang keluarga hampir semuanya vaksin lengkap satu orang tidak vaksin sempat kena covid duluan sblm jatah vaksin datang puji tuhan,"mrs. wilda, even though she was a junior high school graduate, was hesitant at the time of the vaccine invitation, now the family is almost all complete with vaccines. one person did not get the vaccine, but he got covid first before the vaccine rations arrived, thank god",0.13,Positive
1675,ayo vaksin menjaga diri terus disiplin protokol kesehatan sangat perlu menghindarkan dari covid segeralah melakukan vaksinasi tempat tempat sudah disediakan tingkatkanvaksinasinasional disiplinpatuhiprokes buturbermasker polresbutur,"come on, vaccines, take care of yourself, continue to be disciplined in health protocols, it is very necessary to avoid covid, immediately vaccinate the places that have been provided.",0.0,Positive
1676,mbahku kena covid survive padahal mbah putri penyintas penyakit jantung karena alhamdulillah vaksin sinovac dosis mar apr pdhl mbah putri underweight beratnya kg kurus tinggal tulang tidak takut vaksin waktu positif gejalanya ringan,my granny got covid survived even though my gran daughter is a survivor of heart disease because thank god the sinovac vaccine is the mar apr dose at the same time my gran daughter is underweight she weighs 30 kg thin only bones she is not afraid of vaccines when she is positive her symptoms are mild,0.0,Positive
1677,neh berita buat ragu vaksin buat antivaksin sumber kredibel loh studi india melihat data orang yang terdeteksi positif covid meski divaksinasi sebanyak persen ternyata diserang varian delta,"this is news for doubts about vaccines for anti-vaccines, a credible source, an indian study looked at data on people who were detected positive for covid, even though they were vaccinated as many as a percent, they were attacked by the delta variant",0.2757575757575758,Positive
1678,ada amerika indonesia rilis ada bilang vaksin bakal kebal kena covid ada di dunia selain mati mau vaksin tidak terserah banyak ingatkan kalau kena jangan salahkan orang,"there's america, indonesia, there's a release, there's said that the vaccine will be immune to covid, it's in the world, apart from dying, you want the vaccine, it's not up to you. remind yourself if you get hit, don't blame people",0.0,Positive
1679,pada selalu menyalahkan bandingin ln lebih baik anda ikut kampanye ikut vaksinasi covid para umat katanya ber iman kalau akan pergi umroh haji di persayaratkan vaksin minginitis bayar malah kasian umat,always blaming comparisons ln it's better for you to join the campaign to take part in the covid vaccination of the people he said have faith if you are going to go for umrah and hajj it is required that you pay for the meningitis vaccine but feel sorry for the people,0.5,Positive
1680,ramai nak rentas negeri including me fikir negara selamat dengan covid lebih baik stay at home even dah dos vaksin lah complete dulu lain,"many people want to cross the country, including me. i think that the country is safe with covid. it is better to stay at home even if the vaccine dose is complete",0.29,Positive
1681,hahah abis vaksin hari kemudian kena covid memang sakit sangat kena covid sekarang lama minum obat hanya tidak tau negatif belum sekarang,"hahah after the vaccine the other day i got sick with covid, i really got sick with covid",-0.2024999999999999,Negative
1682,kenal tidak kebal vaksin melatih tubuh kenal lawan kebal penyakit virus bakteri patuhi_protokol_kesehatan_covid,know is not immune to vaccines train the body know opponents are immune to disease virus bacteria obey_protokol_kesehatan_covid,0.0,Positive
1683,mohon maaf vaksin bukan yang terbaik lebih baik percaya tuhan yesus covid singkatan certificate of vaccination id disitu manusia dikontrol system jokowi vaksin terbaik yang tersedia paling cepat didapat,sorry the vaccine is not the best it's better to believe in god jesus covid stands for certificate of vaccination id there humans are controlled by the jokowi system the best vaccine available the fastest to get,0.48,Positive
1684,haii sobat polri yuk pahami bersama vaksin covid penting tubuh patuhi_protokol_kesehatan_covid,"hey, friends, let's understand together with the covid vaccine, it's important for the body to comply with the_health_covid protocol",0.4,Positive
1685,wah persis kayak vaksin x sinovac bulan mei kemarin kontak semper kontak erat nyokap pacar sahabat dekat saya yang positif covid alhamdulillah x swab pcr hasilnya negatif,"wow, it's exactly like the x sinovac vaccine in may, yesterday i had close contact with my close friend's boyfriend who was positive for covid, thank god the pcr swab was negative",-0.0666666666666666,Negative
1686,mau gimana cepat lambat satu indo kena covid covid jadi airborne mirip influensa terserah mau vaksin tidak tetap siap kena covid sudah herd immunity semuanya balik normal peluang kena covid lebih tinggi,"what do you want, sooner or later, one indo will get covid, become airborne, similar to influenza, it's up to you if the vaccine isn't still ready to catch covid, already herd immunity is all back to normal, the chance of catching covid is higher",0.0599999999999999,Positive
1687,x vaksin sinovac gejala apa² vaksin terus baru sembuh covid selama covid tidak ada gejala² ayo vaksin,"x the sinovac vaccine, what are the symptoms of the vaccine, it continues to recover from covid as long as there are no symptoms of covid, let's get the vaccine",0.0,Positive
1688,teman alumni telp kang sekarang bantu yayasan amal digaji itung ibadah ngobrol mmg lma jumpa intinya donasi buat yayasannya akhirnya pd topic covid perlu vaksin cm bisnis dh pelajari ktnya berat hati batalin niat nyumbang,"alumni friends call now to help charitable foundations, pay for worship, chat, see you later, the point is to donate to the foundation, finally on the topic of covid, you need vaccines, cm business, i have learned that i am reluctant to cancel my intention to donate",0.0,Positive
1689,hadeh msih paham gmau belajar vaksin masukin virus bsa menginfeksi alias tidak bahaya tujuannya tntara antibodi tbuh kenal sma virus jadi kl kena covid tbuh sudah tau apa hrus dilakuin makanya klopun kena tidak akan smpe parah,"hadeh still understands how to learn about vaccines, how to enter a virus that can infect or not be dangerous, the goal is that the body's antibodies know the virus, so if you get covid, your body already knows what to do, so even if you get it, it won't be bad",-0.0799999999999999,Negative
1690,buat muslim sekarang kalau mau vaksin covid bisa umroh naik haji hehe,"for muslims now, if you want a covid vaccine, you can go on pilgrimage to hajj hehe",0.0,Positive
1691,bukan vaksin obat as diklaim cegah penularan sembuhkan covid hari,"not a vaccine, the us drug is claimed to prevent transmission, cure covid-19",0.0,Positive
1692,bisnis hambatan padahal lama sekali nah vaksin covid sebentar dibuatnya,business obstacles even though it took a long time to make the covid vaccine briefly,-0.025,Negative
1693,setuju sosialisasi langsung melalui tv bahkan kalau perlu tiap hari sosialisasi banner selebaran perusahaan bahkan instansi pemerintah jangan sosialisasi bahaya covid anjuran vaksin,"agreed to direct socialization via television, even if necessary, every day socialization of company leaflet banners and even government agencies should not socialize the dangers of covid, recommended vaccines",0.05,Positive
1694,akibat covid nya proses penentuan pandemi covid lo buka data nya jangan endorse vaksin masalah utama nya blm jelas,"due to covid, the process of determining a covid pandemic, you open the data, don't endorse vaccines, the main problem is not clear",0.0388888888888888,Positive
1695,di sangsi sosialpun penolak vaksin covid juga bakal kesulitan apabila akan pergi ibadah umroh haji memang lucu kalau penolak vaksin diwajibkan vaksin minginitis membayarpun protes kasian memang orang nolak vaksin covid tar,"even in social sanctions, those who refuse the covid vaccine will also find it difficult if they are going to go on the hajj pilgrimage. it's funny if vaccine refusers are required to have the meningitis vaccine, pay for protests, it's a pity that people refuse the covid tar vaccine",-0.3791666666666666,Negative
1696,apa maksud berkenaan structure their system struktur apa diharapkan memerangi covid structure nya di bawah jawatankuasa khas jaminan akses bekalan vaksin covid program vaksinasi kementerian kesihatan mengawalnya,"what is the meaning of the structure of their system, what structure is expected to combat covid, its structure is under a special committee to guarantee access to the covid vaccine supply, the vaccination program of the ministry of health controls it",-0.1,Negative
1697,brazil sempat mendaptkn herd immunity bukan vaksin justru pemerintah nya becus ngurusin covid jadi kasusnya parah sangat ternyata mrk bisa kena second wave parah apa salah satu teorinya akibat mutasi virus,"brazil had time to get herd immunity, not a vaccine, instead the government was able to take care of covid, so the cases were really bad, it turns out that they can get a severe second wave, one of the theories is due to the mutation of the virus",0.025,Positive
1698,ayo vaksin ciptakan herd immunity kita terhindar covid,let's get a vaccine to create herd immunity to avoid covid,0.0,Positive
1699,disiplin ppkm percepatan vaksin langkah kunci penurunan covid,ppkm discipline acceleration of vaccines is a key step in reducing covid,0.0,Positive
1700,amerika diindonesia blum data jelas ada pernyataan saya kalau pasien covid di vaksin mempunyai bintik putih lebih sedikit di parunya vaksin ini kondisi indonesia baru yang vaksin,"america in indonesia has no clear data yet, my statement is that covid patients in the vaccine have fewer white spots on their lungs. this vaccine is in indonesian condition, the vaccine is new",-0.0222222222222222,Negative
1701,wkwkwwk mantap jadi sales vaksin cuan nya lumayan kena tanggung jawab siapa efek depan belakang kalau lo bilang saya minta keterbukaan masalah covid dah sama lo jadi sales vaksin proses pertama muncul covid yang valid,"wkwkwwk it's great to be selling vaccines, the money is quite responsible, who will have an effect front and back if you say i'm asking for transparency about the covid problem, it's already the same as you being vaccine sales, the first process a valid covid appears",0.25,Positive
1702,vaksin nusantara apa dah ijin resmi who kalau blum perbaiki dulu presentasikan kalau aman stelah ijin resmi baru promosikan indonesia bisa produksi vaksin dpat ijin edar penyakit tapi bukan covid,"the archipelago vaccine has official permission, if it hasn't been repaired, first present it, if it's safe, after the official permit, then promote indonesia.",0.1972727272727272,Positive
1703,vaksin apa terbaik melawan covid begini jawaban jokowi,what is the best vaccine against covid? this is jokowi's answer,1.0,Positive
1704,vaksin percaya boneka penangkal covid percaya,vaccines trust covid antidote dolls trust,0.0,Positive
1705,dr awal bahas vaksin hy bhas empati orang kelurahan sakit mau covid atw bukan mw vaksin atw tidak ketika sakit keluarga repot,"from the beginning discussing vaccines, hy bhas empathy for people in the village who are sick, want covid or not, do you want vaccines or not when you are sick, your family is troublesome",-0.7142857142857143,Negative
1706,percaya covid mau divaksin vaksin cov ini tahap eksperimen tidak ada data safety jangka panjang absolute risk reduction sekitar,"believe that covid wants to be vaccinated against the cov vaccine, this is in the experimental stage, there is no long-term safety data, absolute risk reduction is around",0.1083333333333333,Positive
1707,manusia sehebat apa umur covid belum tahun kira bikin obat semudah ngetik tweetmu ivermectin yang merupakan obat jadi sempat bikin rame ditentang justru vaksin solusi ikhtiar saat terlalu banyak bicara tuh,"how great a human is, how old covid is not yet years old, i think making medicine is as easy as typing your tweet, ivermectin, which is a medicine, so there was a lot of opposition when vaccines were an endeavor solution when there was too much to say",0.6166666666666667,Positive
1708,punya ortu tidak asal terima berita hoax mau vaksin intinya percaya covid ada rupanya berkah jugak,"have parents, don't just accept hoax news, want a vaccine, the point is that they believe that covid exists, apparently it's a blessing too",0.05,Positive
1709,badai covid akan berlalu ora gelem nganggo masker isih berkerumun plus ora gelem vaksin hayo sami mawon podo wae wisangelangel jogo amp vaksin lurr,"the covid storm will pass, they don't want to wear masks, there are still crowds, plus they don't want the vaccine, it's the same anyway, it's already difficult to get the vaccine",0.0,Positive
1710,kalau indonesia minta ikutan singapore anggap covid sbg flu biasa yang ngomong blm vaksin,"if indonesia asks singapore to join in, think of covid as the common cold, saying there's no vaccine",-0.25,Negative
1711,polsek balai riam aktif pengamanan kegiatan penyuntikan vaksin covid warga lansia,balai riam polsek is active in securing the activity of injecting the covid vaccine for the elderly,-0.1333333333333333,Negative
1712,kaya negri wakanda warga bondowoso rebut bakar peti mati jenazah covid tolak vaksin,"like wakanda, bondowoso residents are fighting to burn the coffins of covid's corpses, rejecting vaccines",0.0,Positive
1713,diaa kalau mau nyalahin dia harusnya telusuri dulu gt masalahnya apa kalau gini mancing orang males vaksin kapan selesai covid kalau gini,"him, if you want to blame him, you should investigate it first.",0.0,Positive
1714,vaksin lengkap sinovac mei ngantuk masih nyopir solo jogja itu pernah kali kontak erat saspek covid waktu hari berikutnya diswab antigen negatif ayo ada kesempatan segera vaksinasi apapun merk nya,"complete vaccine, sinovac, may be sleepy, still driving solo jogja, i have had close contact with covid-19, the next day, the swab for negative antigen, come on, there is a chance to get vaccinated immediately, regardless of the brand",-0.0666666666666666,Negative
1715,punya bbrp bukti byk orang dicovidkan sadar tidak punya bukti orang tidak vaksin dikucilkan mati vaksin kalau buktinya share saya tkt diciduk cuy kaya silahkan pongah covid vaksin kasihan menengah kebawah diteken sana disini,"i have some evidence that many people with covid-19 are aware that they have no evidence that people don't have vaccines. they are ostracized from vaccines. if the evidence is shared, i'm being taken away, rich, please be arrogant.",0.0375,Positive
1716,rakyat mana sebagian rakyat percaya covid sebagian tidak percaya vaksin kok bisanya sekarang sok berpikir perut harusnya orang inilah jadi musuh bersama menyusahkan kerja pemerintah,"where are the people, some people believe in covid, some don't believe in vaccines, how come now they pretend to think that this person's stomach should be a common enemy, making it difficult for the government's work",-0.3,Negative
1717,bisa memahami pentingnya vaksinasi data harian covid diperjelas berapa sudah vaksin belum data dipecah gejala berat berapa persen vaksinasi berapa yang meninggal kalau data lebih mudah meyakinkan yang antivaksin,can understand the importance of vaccination daily covid data clarified how many vaccines have not been broken down data on severe symptoms how many percent of vaccinations how many died if the data is easier to convince those who are anti-vaccine,-0.0511111111111111,Negative
1718,fatwa khas kebangsaan siri menetapkan hukum membatalkan puasa mereka dapat suntikan vaksin covid,the series of special national fatwas stipulates the law of canceling their fast to get a covid vaccine injection,-0.1666666666666666,Negative
1719,bpom bersikap transparan proses penyelidikan keamanan obat vaksin covid kalau bicara pembahasan ilmiah masyarakat awam kurang mengertj terkait istilah ilmiahnya dari peran almi pengawas sangat kami dukung kinerjanya,"bpom is being transparent in the process of investigating the safety of the covid vaccine medicine. when it comes to scientific discussions, the general public does not understand the scientific term from the role of almi supervisors, we really support their performance",0.0041666666666666,Positive
1720,iniloh beda vaksin tidak vaksin vaksin bisa covid jenis sakit ringan kiri foto rongtgen vaksin kanan foto vaksin banyak bercak putih nanah,this is the difference between vaccines and no vaccine vaccines can be covid type mild illness left vaccine x-ray photo right vaccine photo lots of white spots of pus,0.1238095238095238,Positive
1721,jumlah pemberian vaksin covid kini mencecah dos suntikan seluruh negara setakat semalam menteri kesihatan menangbersama lindungdirilindungsemua,"the number of covid vaccinations has now reached the nationwide injection dose as of yesterday, the health minister won together to protect everyone",0.0833333333333333,Positive
1722,vaksin covid ni semua agenda terancang illuminati ikut sangatla perancangan dorang tu semua kes tetap makin meninggi lepas orang ramai dah vaksin pastu ura nak third dose coincidence hmm ntahla bukanantivax,"the covid vaccine is all an agenda planned by the illuminati. it's exactly what you're planning. all the cases keep increasing after people have been vaccinated, so we want a third dose coincidence, hmm, it's not antivax.",0.2,Positive
1723,jaga adab jangan taksub jauhi syirik jangan menipu jangan mencarut semakin seram nak suntik vaksin adakah wabak covid benar ramai mesej tanya macam macam,"keep your manners, don't be obsessed, stay away from polytheism, don't cheat, don't gossip, it's getting scary to get a vaccine, is the covid epidemic real, there are many messages asking all kinds of things",-0.1,Negative
1724,gimanapun faktanya memang bumil cenderung ngalamin gangguan saluran napas terinfeksi virus terutama covid karenanya sgt disarankan u nerima vaksin nah smbl nunggu rekomendasi bpom u vaksin bumil cari tau lbh banyak dulu ttg vaksin ya,"however, the fact is that pregnant women tend to have respiratory problems infected with viruses, especially covid, so it is highly recommended that you receive the vaccine, while waiting for the bpom recommendation for pregnant women to find out more about vaccines first",0.2777777777777777,Positive
1725,smntr klikdokter memaparkan syarat vaksin buat bumil bumil berisiko tinggi usia gt tahun bumil bmi nya atas penyakit penyerta hipertensi diabetes ibu hamil berisiko terpapar covid terutama nakes,"smntr klikdokter explained the vaccine requirements for pregnant women at high risk of gestational age, pregnant women, bmi with co-morbidities, hypertension, diabetes, pregnant women at risk of exposure to covid, especially health workers",0.1633333333333333,Positive
1726,mengutip kompas sekjen pogi dr budi wiweko spog k mph ngungkapin kalau data ttg vaksin covid buat ibu hamil memang blm bnyk ditemuin mengacu the new england journal of medicine semua non live vaccine vaksin virus sudah mati diberikan ibu hamil,"quoting the compass of the secretary general of pogi, dr. budi wiweko, spog k mph, said that data regarding the covid vaccine for pregnant women has not been found much, referring to the new england journal of medicine, all non-live vaccine vaccines with dead viruses have been given to pregnant women",0.1978787878787878,Positive
